"time","siteID","gcc_90","gcc_sd","daylength","precipitation","radiation","snow_water_equiv","max_temp","min_temp","vapor_pressure"
2018-07-18,"DELA",0.40993,0.00103442832166034,50015.38,12.29,300.35,0,33.1,22.37,2703.37
2018-07-19,"DELA",0.41072,0.000641779263025074,49949.26,0,374.82,0,31.53,21.98,2639.75
2018-07-20,"DELA",0.40924,0.000574208036324457,49881.12,0,396.8,0,33.07,22.57,2735.73
2018-07-21,"DELA",0.40968,0.00050040055139532,49810.99,5.73,291.21,0,34.21,23.68,2926.56
2018-07-22,"DELA",0.40487,0.00065779111658735,49738.91,0,396.26,0,33.28,22.63,2746.03
2018-07-23,"DELA",0.40616,0.00105526135344835,49664.92,0,418.23,0,31.55,20.5,2410.49
2018-07-24,"DELA",0.40747,0.00121899356965374,49589.06,0,418.73,0,32.4,21.15,2509.05
2018-07-25,"DELA",0.40642,0.000417038100349175,49511.36,0,417.23,0,32.64,21.37,2543.57
2018-07-26,"DELA",0.40833,0.00148120077929072,49431.88,0,459.99,0,34.01,20.66,2435.04
2018-07-27,"DELA",0.40777,0.000797756675091506,49350.64,0,461.88,0,34.13,20.64,2431.6
2018-07-28,"DELA",0.40612,0.000731946985924575,49267.69,0,429.16,0,33.95,21.94,2632.5
2018-07-29,"DELA",0.40915,0.00105866773728078,49183.07,0,427.68,0,33.3,21.52,2566.3
2018-07-30,"DELA",0.4098,0.00111227252863639,49096.82,15.23,315.61,0,33.44,21.93,2632.27
2018-07-31,"DELA",0.42328,0.00551674263385226,49008.98,21.07,284.87,0,31.79,22.05,2651.58
2018-08-01,"DELA",0.40937,0.00065013229422941,48919.59,0,284.61,0,28.33,21.72,2597.29
2018-08-02,"DELA",0.4079,0.000641595032806869,48828.69,0,402.03,0,32.24,21.73,2599.43
2018-08-03,"DELA",0.4072,0.000855333423470708,48736.32,0,419.16,0,32.12,21.03,2490.55
2018-08-04,"DELA",0.40735,0.000700448164406492,48642.52,0,407.16,0,32.24,21.53,2568.28
2018-08-05,"DELA",0.40547,0.000708067591896347,48547.33,0,436.91,0,33.81,21.57,2574.24
2018-08-06,"DELA",0.40564,0.000725692521889632,48450.79,0,437.11,0,34.63,22.09,2657.12
2018-08-07,"DELA",0.40676,0.000854518305890532,48352.94,0,427.37,0,34.76,22.5,2724.87
2018-08-08,"DELA",0.40438,0.000486932632058337,48253.82,0,434.81,0,34.4,21.86,2620.88
2018-08-09,"DELA",0.41312,0.00156981628731466,48153.46,19.93,303.91,0,33.47,22.25,2683.98
2018-08-10,"DELA",0.40795,0.00173789415156413,48051.9,9.54,278.21,0,31.92,22.24,2682.18
2018-08-11,"DELA",0.40697,0.000289587191057357,47949.19,0,396.74,0,32.42,21.83,2616.16
2018-08-12,"DELA",0.4065,0.000207150147654947,47845.35,0,439.91,0,34,21.35,2539.85
2018-08-13,"DELA",0.40963,0.00113529118803621,47740.43,0,425.78,0,32.88,21.05,2493
2018-08-14,"DELA",0.41146,0.00244519588130669,47634.46,0,418.63,0,33.06,21.42,2550.65
2018-08-15,"DELA",0.40609,0.000612631127154977,47527.48,0,438.85,0,34.09,21.26,2526
2018-08-16,"DELA",0.40763,0.00052098732798252,47419.53,0,394.81,0,33.99,22.9,2791.91
2018-08-17,"DELA",0.40544,0.000500546129905387,47310.63,10.66,243.81,0,31.23,22.9,2790.98
2018-08-18,"DELA",0.40664,0.000446503289290164,47200.82,8.46,234.49,0,30.6,22.72,2760.44
2018-08-19,"DELA",0.4101,0.00060161566686069,47090.14,8.61,254.59,0,30.49,21.9,2626.28
2018-08-20,"DELA",0.40958,0.00101418100063096,46978.61,6.87,267.76,0,31.55,22.27,2686.16
2018-08-21,"DELA",0.40603,0.000365049985953838,46866.28,0,373.7,0,31.96,22.07,2654.27
2018-08-22,"DELA",0.40541,0.000455587810931531,46753.17,0,378.87,0,30.37,20.61,2426.4
2018-08-23,"DELA",0.40589,0.00103590786939648,46639.32,0,415.13,0,30.25,19.23,2228.56
2018-08-24,"DELA",0.40431,0.000854213446537174,46524.76,0,465.96,0,31.68,18.07,2072.14
2018-08-25,"DELA",0.40487,0.000889329557152183,46409.51,0,420.2,0,32.97,21.08,2497.51
2018-08-26,"DELA",0.40499,0.000301462573573083,46293.61,0,405.67,0,33.27,21.88,2623.9
2018-08-27,"DELA",0.40433,0.000896836759427944,46177.08,0,423.53,0,33.63,21.39,2545.84
2018-08-28,"DELA",0.40066,0.000622844816719457,46059.96,0,417,0,33.89,21.79,2609.78
2018-08-29,"DELA",0.403,0.000575280907426083,45942.27,37.29,303.96,0,33.33,21.8,2611.48
2018-08-30,"DELA",0.40371,0.000359780350225195,45824.05,0,377.97,0,31.35,21.2,2517.05
2018-08-31,"DELA",0.40575,0.00076059177175756,45705.32,13.46,282.31,0,31.1,20.93,2474.71
2018-09-01,"DELA",0.39905,0.00122015139927095,45586.1,0,413.13,0,32.74,20.77,2451.39
2018-09-02,"DELA",0.39867,0.000646576371737939,45466.42,0,380.73,0,32.56,21.84,2617.76
2018-09-03,"DELA",0.39906,0.000856743292822253,45346.32,0,356.2,0,31.94,22.18,2672.22
2018-09-04,"DELA",0.40321,0.000811262706639261,45225.81,27.04,253.1,0,31.21,22.21,2677.09
2018-09-05,"DELA",0.41204,0.00256832378942901,45104.92,53.75,161.05,0,27.49,22.33,2696.69
2018-09-06,"DELA",0.39711,0.000498717586435862,44983.67,8.92,273.54,0,32.24,22.3,2691.79
2018-09-07,"DELA",0.39787,0.0010098869245654,44862.1,0,401.68,0,32.68,21.25,2523.63
2018-09-08,"DELA",0.39788,0.000516118404782377,44740.22,0,399.37,0,32.43,21.09,2499.6
2018-09-09,"DELA",0.4008,0.00106918706482627,44618.06,26.1,279.66,0,32.27,21.9,2626.62
2018-09-10,"DELA",0.4047,0.000638431624197546,44495.64,0,249.22,0,27.81,21.77,2606.43
2018-09-11,"DELA",0.39984,0.000446956883278694,44372.98,0,381.33,0,30.79,20.47,2406.38
2018-09-12,"DELA",0.40061,0.00104676918220605,44250.12,10.84,297.26,0,32.3,21.02,2489.53
2018-09-13,"DELA",0.39924,0.000387159251102547,44127.06,0,392.15,0,32.77,21.5,2562.85
2018-09-14,"DELA",0.40055,0.000562022890085083,44003.84,0,377.81,0,33.7,22.77,2768.89
2018-09-15,"DELA",0.39638,0.000451940803420001,43880.48,0,382.91,0,34.12,22.8,2773.87
2018-09-16,"DELA",0.39658,0.000753503711513949,43756.99,0,383.1,0,33.5,22.19,2673.11
2018-09-17,"DELA",0.39688,0.000696116532585444,43633.41,0,393.11,0,33.98,21.92,2630.66
2018-09-18,"DELA",0.39561,0.000493302003785489,43509.75,0,394.42,0,34.16,21.82,2613.59
2018-09-19,"DELA",0.39575,0.000307866274309387,43386.03,0,405.22,0,34.37,21.26,2525.68
2018-09-20,"DELA",0.40003,0.00105006751969498,43262.29,0,406.81,0,34.43,21.02,2488.34
2018-09-21,"DELA",0.39591,0.00052862258594137,43138.53,0,372.79,0,33.49,21.83,2615.33
2018-09-22,"DELA",0.39592,0.000500555283496975,43014.78,0,363.97,0,33.43,22.08,2654.96
2018-09-23,"DELA",0.39661,0.00110167441836581,42891.06,0,359.99,0,32.47,21.49,2561
2018-09-24,"DELA",0.40105,0.00171566322036532,42767.4,7.24,228.62,0,30.75,22.1,2658.48
2018-09-25,"DELA",0.39743,0.000697853180278262,42643.82,5.54,235.54,0,31.63,22.51,2726.66
2018-09-26,"DELA",0.40572,0.0012348783127689,42520.33,18.93,180.5,0,28.67,22.27,2686.37
2018-09-27,"DELA",0.39999,0.000908555188534107,42396.97,16.89,193.41,0,28.51,21.69,2593.51
2018-09-28,"DELA",0.39855,0.000519923454334724,42273.74,0,244.75,0,26.79,20.57,2420.73
2018-09-29,"DELA",0.39717,0.0012509226798729,42150.69,0,378,0,29.39,18.33,2105.65
2018-09-30,"DELA",0.39859,0.00049966538354202,42027.82,0,355.61,0,30.18,19.8,2308.49
2018-10-01,"DELA",0.39646,0.000379393460079401,41905.17,0,307.66,0,29.8,21.25,2524.78
2018-10-02,"DELA",0.39437,0.000732863024482101,41782.75,0,353.69,0,30.73,20.24,2371.98
2018-10-03,"DELA",0.39368,0.000687472920134601,41660.58,0,373.16,0,31.85,20.09,2350.3
2018-10-04,"DELA",0.3931,0.000368026498602302,41538.7,0,380.25,0,32.27,19.82,2310.76
2018-10-05,"DELA",0.394,0.00174842964749656,41417.12,0,367.07,0,32.16,20.14,2357.12
2018-10-06,"DELA",0.39167,0.000932580036724985,41295.88,0,376.98,0,31.96,19.29,2236.37
2018-10-07,"DELA",0.38989,0.00044467010289445,41174.99,0,371.84,0,31.31,18.93,2186.77
2018-10-08,"DELA",0.39163,0.000710594289941855,41054.47,8.54,255.2,0,30.4,19.65,2286.99
2018-10-09,"DELA",0.39256,0.000671252111766534,40934.36,0,295.96,0,29.88,20.91,2472.61
2018-10-10,"DELA",0.39664,0.000337945427305558,40814.69,0,216.56,0,27.91,21.72,2598.41
2018-10-11,"DELA",0.38584,0.00072255028184613,40695.47,0,300.18,0,24.84,16.3,1852.83
2018-10-12,"DELA",0.3873,0.000526360695759868,40576.73,0,412.85,0,24.17,10.28,1250.65
2018-10-13,"DELA",0.38785,0.000626037913698324,40458.5,0,418.26,0,26.05,10.98,1310.66
2018-10-14,"DELA",0.3916,0.0010288763486524,40340.81,0,391.14,0,30.02,15.59,1770.82
2018-10-15,"DELA",0.39123,0.000628792565321895,40223.69,0,366.56,0,30.12,17.06,1944.58
2018-10-16,"DELA",0.39287,0.000213661002716062,40107.16,0,261.93,0,24.35,16.69,1899.08
2018-10-17,"DELA",0.39604,0.000630882197030956,39991.25,4.07,183.28,0,20.8,14.04,1601.96
2018-10-18,"DELA",0.39032,0.000342845556947095,39876,0,372.8,0,24.82,12.34,1433.9
2018-10-19,"DELA",0.39054,0.000732596237600855,39761.43,0,405.81,0,27.81,11.87,1389.97
2018-10-20,"DELA",0.39205,0.00048791310743632,39647.57,2.75,259.74,0,23.45,12.34,1433.22
2018-10-21,"DELA",0.38116,0.000392007834678056,39534.46,0,351.96,0,17.96,7.15,1011.61
2018-10-22,"DELA",0.38401,0.000568903237351831,39422.12,0,433.37,0,22.85,3.99,812.14
2018-10-23,"DELA",0.38521,0.000141978223394892,39310.59,0,390.32,0,21.45,7.22,1016.89
2018-10-24,"DELA",0.38375,0.000505131373495841,39199.9,0,395.83,0,22.91,7.46,1033.4
2018-10-25,"DELA",0.39088,0.000571424642843636,39090.09,15.77,161.99,0,17.87,11.53,1359.25
2018-10-26,"DELA",0.38683,0.000593997955400867,38981.18,0,227.37,0,18.28,11.49,1355.28
2018-10-27,"DELA",0.38257,0.000577726896852597,38873.22,0,295.43,0,19.9,10.37,1257.8
2018-10-28,"DELA",0.37957,0.000597617719596322,38766.23,0,403.15,0,26.99,7.78,1056.65
2018-10-29,"DELA",0.37831,0.000226057605084035,38660.26,0,360.26,0,24.64,10.13,1238.31
2018-10-30,"DELA",0.37861,0.0013982014102673,38555.33,0,372.36,0,26.84,10.37,1257.94
2018-10-31,"DELA",0.37843,0.000653559047501772,38451.49,0,348.11,0,28.5,13.29,1525.38
2018-11-01,"DELA",0.38377,0.000579669293473373,38348.77,27.43,135.4,0,21.36,15.22,1729.17
2018-11-02,"DELA",0.37501,0.00026154361247121,38247.21,0,193.16,0,15.94,9.72,1204.34
2018-11-03,"DELA",0.37223,0.000224336773987834,38146.84,0,373.7,0,21.58,5.18,882.7
2018-11-04,"DELA",0.37782,0.000738628658738746,38047.71,12.35,251.04,0,20.74,7.44,1031.88
2018-11-05,"DELA",0.37733,0.000641977899041042,37949.85,4.98,227.62,0,22.92,11.12,1322.37
2018-11-06,"DELA",0.37831,0.000520265142764262,37853.3,12.64,197.3,0,22.52,12.78,1475.93
2018-11-07,"DELA",0.39495,0.0044990951623632,37758.1,21.73,156.04,0,19.13,11.97,1398.65
2018-11-08,"DELA",0.37828,0.000732668817072355,37664.29,5.55,72.62,0,15.93,12.9,1487.09
2018-11-09,"DELA",0.37862,0.000279509942139993,37571.91,7.79,137.5,0,14.81,8.78,1130.72
2018-11-10,"DELA",0.36734,0.000363050185432892,37481,0,273.25,0,11.99,2.52,732.13
2018-11-11,"DELA",0.37329,0.000514507204685685,37391.6,11.19,254.98,0,15.64,1.84,697.18
2018-11-12,"DELA",0.3804,0.000904313345549424,37303.75,64.98,107.3,0,11.29,6.79,986.82
2018-11-13,"DELA",0.37689,0.000439398782661136,37217.49,4.29,111.86,0,11.27,6.65,977.85
2018-11-14,"DELA",0.37669,0.000339736801488608,37132.86,6.14,77.64,0,5.01,2.09,710.21
2018-11-15,"DELA",0.36735,0.000476595538958453,37049.9,0,243.2,0,6.66,-0.98,568.41
2018-11-16,"DELA",0.36481,0.000306939403711904,36968.65,0,372.3,0,16.06,-2.25,517.8
2018-11-17,"DELA",0.36586,0.000336119770320048,36889.15,0,373.23,0,19.39,-0.84,574.39
2018-11-18,"DELA",0.36039,0.000541115957997914,36811.45,0,358.6,0,19.26,1.42,676.71
2018-11-19,"DELA",0.3647,0.000287527060660813,36735.57,0,347.71,0,20.19,3.19,768.05
2018-11-20,"DELA",0.35872,0.00205490219599425,36661.57,0,285.84,0,14.5,3.38,778.43
2018-11-21,"DELA",0.35298,0.000510821361802224,36589.48,0,329.21,0,13.69,-0.45,590.83
2018-11-22,"DELA",0.35307,0.000498264270508435,36519.34,0,337.8,0,15.99,0.43,630.03
2018-11-23,"DELA",0.3573,0.000536919835539632,36451.18,17.77,207.16,0,12.42,1.97,704.12
2018-11-24,"DELA",0.35496,0.000291286620891183,36385.05,0,253.84,0,16.59,6.85,991.42
2018-11-25,"DELA",0.35627,0.000710494471104032,36320.99,4.9,205.84,0,17.27,6.14,943.65
2018-11-26,"DELA",0.35312,0.00215945362751502,36259.02,0,260.96,0,12.35,2.3,720.54
2018-11-27,"DELA",0.34543,0.00234309393829472,36199.19,0,262.49,0,7.58,-2.12,522.65
2018-11-28,"DELA",0.34532,0.00154623640521633,36141.53,0,328.28,0,11.65,-3.19,482.86
2018-11-29,"DELA",0.35241,0.000589550386969176,36086.08,0,352.19,0,20.96,-0.57,585.7
2018-11-30,"DELA",0.34897,0.00113440713797732,36032.87,25.58,219.69,0,22.31,8.88,1138.27
2018-12-01,"DELA",0.34807,0.000914093974537466,35981.93,20.18,196.76,0,24.58,12.79,1476.42
2018-12-02,"DELA",0.3373,0.00206742062987103,35933.29,0,288.96,0,24.72,10.57,1274.77
2018-12-03,"DELA",0.33374,0.00259562330440443,35886.98,0,229.5,0,16.35,7.24,1018.18
2018-12-04,"DELA",0.33297,0.00109227689245719,35843.04,0,266.95,0,12.29,1.44,677.56
2018-12-05,"DELA",0.33301,0.00116462864642839,35801.49,0,288.11,0,10.29,-1.9,531.21
2018-12-06,"DELA",0.33592,0.000769115076180521,35762.36,0,305.1,0,10.87,-2.96,491.17
2018-12-07,"DELA",0.33924,0.000174973584012102,35725.67,9.91,187.27,0,10.94,0.84,649.03
2018-12-08,"DELA",0.3498,0.000965851506734464,35691.45,52.83,70.29,0,8.94,5.62,910.55
2018-12-09,"DELA",0.34669,0.000363790103196432,35659.72,5.33,82.68,0,8.6,4.64,850.58
2018-12-10,"DELA",0.34612,0.000167371259083948,35630.5,0,132.55,0,7.65,2.89,751.79
2018-12-11,"DELA",0.34445,0.000236503523725745,35603.81,0,265.35,0,10.19,-0.69,580.85
2018-12-12,"DELA",0.3456,0.000137120736311222,35579.67,0,314.51,0,13.88,-1.94,529.56
2018-12-13,"DELA",0.34887,0.000115817195861168,35558.1,7.21,199.56,0,15.14,3.25,771.12
2018-12-14,"DELA",0.35272,0.000547860588553136,35539.11,32.84,183.29,0,18,7,1001.22
2018-12-15,"DELA",0.35073,0.000378109300686073,35522.7,0,183.45,0,13.1,5.63,911.11
2018-12-16,"DELA",0.34955,0.000167896237392653,35508.91,0,167.3,0,14,7.39,1028.39
2018-12-17,"DELA",0.349,0.000255280797778219,35497.72,0,272.92,0,16.13,3.89,806.78
2018-12-18,"DELA",0.34857,0.000287228999871788,35489.16,0,313.28,0,16.84,0.58,636.72
2018-12-19,"DELA",0.34866,5.93292473560633e-05,35483.22,20.69,207.99,0,14.83,2.54,733.04
2018-12-20,"DELA",0.35328,0.000210875288611397,35479.92,11.18,125.64,0,13.1,6.81,988.42
2018-12-21,"DELA",0.3496,0.00016862738659603,35479.25,2.74,104.85,0,8.1,3.21,768.68
2018-12-22,"DELA",0.34786,0.00011327268164992,35481.21,0,319.98,0,14.98,-1.25,557.53
2018-12-23,"DELA",0.35203,0.00034278981481785,35485.81,0,321.54,0,20,2.14,712.49
2018-12-24,"DELA",0.34693,2.70025244473599e-05,35493.04,0,295.34,0,13.86,0.26,622.31
2018-12-25,"DELA",0.35064,0.000544054275503718,35502.89,0,325.4,0,18.19,-0.19,602.21
2018-12-26,"DELA",0.34998,0.000278252436408636,35515.36,0,302.54,0,18.63,3.28,772.83
2018-12-27,"DELA",0.35646,0.000769021349986268,35530.44,92.12,163.35,0,18.34,9.2,1163.03
2018-12-28,"DELA",0.35319,0.000257042686044517,35548.11,25.49,130.61,0,17.68,10.8,1294.93
2018-12-29,"DELA",0.35123,0.000173950478526476,35568.38,4.11,134.95,0,13.91,7.27,1020.37
2018-12-30,"DELA",0.35681,0.0003621081132953,35591.21,6.55,172.15,0,17.94,8.91,1140.73
2018-12-31,"DELA",0.35876,0.000540942459877154,35616.61,19.17,187.6,0,24.02,13.18,1514.22
2019-01-01,"DELA",0.35632,0.000330310950592974,35644.67,0,163.86,0,19.07,12.79,1476.46
2019-01-02,"DELA",0.35755,0.000452611832612026,35675.14,8.8,54.96,0,12.74,10.3,1252.51
2019-01-03,"DELA",0.35792,0.000399319722037575,35708.1,30.52,110.55,0,15.45,10.04,1231.04
2019-01-04,"DELA",0.35233,0.000188197769402733,35743.55,11.57,140.86,0,15.67,8.67,1121.83
2019-01-05,"DELA",0.34983,0.00095228088400472,35781.45,0,282.08,0,16.17,4.21,825.08
2019-01-06,"DELA",0.35072,0.00275092752625253,35821.79,0,324.86,0,18.74,2.26,718.79
2019-01-07,"DELA",0.35195,0.000374975414704294,35864.52,0,330.3,0,19.99,2.62,737.36
2019-01-08,"DELA",0.3525,0.000288115623048973,35909.64,0,314.6,0,22.96,7.19,1014.74
2019-01-09,"DELA",0.34747,0.00013248643211242,35957.1,0,190.96,0,13.01,6.15,944.69
2019-01-10,"DELA",0.34774,5.61406978865031e-05,36006.89,0,280.45,0,11.58,0.5,633.41
2019-01-11,"DELA",0.34864,6.07789034290768e-05,36058.96,0,320.4,0,13.12,-1.11,562.95
2019-01-12,"DELA",0.3533,0.000426805659545901,36113.29,10.72,206.52,0,13.17,2.42,727.02
2019-01-13,"DELA",0.35011,0.000106851955565465,36169.84,0,200.61,0,11.38,4.34,832.85
2019-01-14,"DELA",0.34909,0.000792179979550101,36228.58,0,101.86,0,7.94,4.66,851.34
2019-01-15,"DELA",0.3494,0.000196780872639427,36289.47,0,162.04,0,7.44,2.06,708.47
2019-01-16,"DELA",0.34859,0.000706507871903223,36352.48,0,330.83,0,13.3,-1.2,559.34
2019-01-17,"DELA",0.3526,0.000190310084239545,36417.57,2.15,219.86,0,12.23,0.91,652.52
2019-01-18,"DELA",0.35221,0.00015557043945639,36484.71,0,277.24,0,16.51,5.87,926.3
2019-01-19,"DELA",0.3555,0.000468689887465315,36553.85,24.77,233.77,0,18.71,5.64,911.73
2019-01-20,"DELA",0.34852,0.000239340798776943,36624.97,0,176.78,0,5.1,-0.58,585.42
2019-01-21,"DELA",0.34767,7.63635237210938e-05,36698.01,0,306.63,0,8.54,-2.95,491.32
2019-01-22,"DELA",0.35036,0.000165746917969328,36772.95,22.84,254.42,0,13.37,-0.88,572.9
2019-01-23,"DELA",0.36483,0.00194603060151704,36849.73,43.89,248.98,0,16.99,3.11,763.72
2019-01-24,"DELA",0.34802,0.00030978577192926,36928.33,0,238.7,0,8.6,0.68,641.76
2019-01-25,"DELA",0.34787,0.000190204083734786,37008.7,0,323.38,0,10.19,-2,527.24
2019-01-26,"DELA",0.35035,0.000882257738268528,37090.8,0,358.17,0,12.7,-2.52,507.5
2019-01-27,"DELA",0.35016,0.00010621810445628,37174.59,0,353.72,0,14.04,-0.67,581.64
2019-01-28,"DELA",0.35087,0.000484431017392831,37260.04,5.04,279.2,0,17.29,0.09,614.71
2019-01-29,"DELA",0.34757,0.000512278073801674,37347.09,0,339.64,0,11.46,-1.38,552.03
2019-01-30,"DELA",0.34844,0.000123376789733307,37435.72,0,366.05,0,10.34,-4.43,439.72
2019-01-31,"DELA",0.34833,0.000102104438329254,37525.87,0,392.26,0,15.13,-4.2,447.59
2019-02-01,"DELA",0.35034,0.00122222023867907,37617.51,0,387.06,0,17.71,-1.39,551.59
2019-02-02,"DELA",0.35196,0.000230769682867169,37710.61,0,371.28,0,19.61,2.22,716.67
2019-02-03,"DELA",0.353,0.000347592773697222,37805.11,0,317.92,0,18.74,5.92,929.76
2019-02-04,"DELA",0.35386,0.000176647561025709,37900.98,1.76,303.85,0,19.23,7.33,1024.45
2019-02-05,"DELA",0.35534,0.000340948482552869,37998.19,5.77,209.29,0,22.72,11.98,1400.35
2019-02-06,"DELA",0.35487,0.000461199918579745,38096.68,0,218.1,0,25.55,17.47,1994.65
2019-02-07,"DELA",0.35459,0.000488673440060333,38196.43,2.8,214.99,0,26.79,15.64,1776.13
2019-02-08,"DELA",0.34935,0.000413714244277814,38297.4,0,300.88,0,16.54,5.9,928.48
2019-02-09,"DELA",0.35039,0.000150929387463145,38399.54,0,288.69,0,13.2,3.49,784.05
2019-02-10,"DELA",0.35308,0.000258665413069406,38502.82,0,358.59,0,17.77,4.04,815.01
2019-02-11,"DELA",0.35493,0.000223414047755934,38607.2,5.59,209.8,0,18.95,9.42,1180.24
2019-02-12,"DELA",0.3569,0.000952407925808506,38712.65,24.53,245.98,0,19.67,7.76,1054.58
2019-02-13,"DELA",0.34939,0.000113727924523075,38819.14,0,373.68,0,15.18,0.77,645.85
2019-02-14,"DELA",0.35135,7.87670292569135e-05,38926.61,0,384.96,0,17.52,1.8,695.66
2019-02-15,"DELA",0.35597,0.000323890712860911,39035.05,1.16,306.09,0,19.27,8.38,1100.61
2019-02-16,"DELA",0.35288,0.000699667741554116,39144.41,0,256.52,0,17.2,8.7,1124.22
2019-02-17,"DELA",0.35687,0.000137955995646047,39254.66,1.1,353.69,0,23.28,9.59,1193.88
2019-02-18,"DELA",0.35217,0.00026092576550054,39365.77,2.24,166.3,0,13.46,6.58,973
2019-02-19,"DELA",0.35862,0.000688048154460961,39477.7,20.39,143.37,0,11.51,5.75,918.49
2019-02-20,"DELA",0.37175,0.00275129080830012,39590.42,40.17,192.01,0,17.1,9.01,1148.64
2019-02-21,"DELA",0.35892,0.000580916069317969,39703.91,22.05,204.63,0,19.46,10.78,1292.77
2019-02-22,"DELA",0.35792,0.000480311866798802,39818.12,13.75,235.6,0,22.86,12.34,1433.82
2019-02-23,"DELA",0.35798,0.000299299710548963,39933.04,26.23,229.53,0,26.77,16.14,1833.25
2019-02-24,"DELA",0.35126,0.000105113934298329,40048.62,0,332.39,0,19.2,8.45,1105.19
2019-02-25,"DELA",0.35266,0.000274649256845361,40164.84,0,431.5,0,17.41,1.04,658.47
2019-02-26,"DELA",0.35533,0.00109683282524304,40281.66,0,422.48,0,20.83,4.85,863.08
2019-02-27,"DELA",0.35422,0.00233815738546054,40399.07,12.31,275.82,0,23.44,10.87,1300.49
2019-02-28,"DELA",0.35746,0.000315360450718783,40517.03,6.96,165.03,0,21.06,14.62,1663.06
2019-03-01,"DELA",0.35962,0.000683939490103065,40635.52,0,181.77,0,18.24,13.26,1522.43
2019-03-02,"DELA",0.35697,0.000385590668021555,40754.5,9.27,134.37,0,14.96,10.41,1261.06
2019-03-03,"DELA",0.3661,0.00197629311384642,40873.95,27,251.85,0,15.48,6.53,969.71
2019-03-04,"DELA",0.35252,0.000111222145790686,40993.84,0,291.95,0,8.38,1.41,676.3
2019-03-05,"DELA",0.35005,0.00013445728249644,41114.15,0,402.91,0,8.44,-2.15,521.47
2019-03-06,"DELA",0.34988,0.000118302731695136,41234.86,0,465.31,0,10.55,-3.71,464.21
2019-03-07,"DELA",0.35303,0.000182618142916988,41355.93,0,497.71,0,15.65,-2.99,490.04
2019-03-08,"DELA",0.35538,9.07000078752617e-05,41477.34,0,465.17,0,23.25,6.74,983.72
2019-03-09,"DELA",0.35778,0.00021794993340073,41599.07,2.36,306.07,0,24.65,11.99,1401.25
2019-03-10,"DELA",0.35858,0.000344468532374039,41721.1,3.62,219.96,0,21.82,14.1,1608.21
2019-03-11,"DELA",0.36511,0.000798813942220408,41843.39,20.45,197.12,0,18.06,11.57,1362.85
2019-03-12,"DELA",0.3587,0.000587608504960611,41965.93,0,460.48,0,23.53,8.4,1101.97
2019-03-13,"DELA",0.36038,0.000326859687802269,42088.69,0,389.03,0,22.26,11.36,1343.88
2019-03-14,"DELA",NA,NA,42211.66,13.74,299.2,0,27.56,15.49,1758.92
2019-03-15,"DELA",NA,NA,42334.8,0,212.63,0,18.21,13.24,1520.47
2019-03-16,"DELA",NA,NA,42458.09,0,307.48,0,13.56,6.6,974.57
2019-03-17,"DELA",NA,NA,42581.52,0,493.97,0,18.81,3.4,779.07
2019-03-18,"DELA",0.35662,6.9327086322445e-05,42705.06,0,499.77,0,18.68,2.73,743.08
2019-03-19,"DELA",0.35447,0.000993204307033661,42828.68,0,491.54,0,17.1,2.29,720.35
2019-03-20,"DELA",0.35589,0.000170145680677068,42952.37,0,514.79,0,19.51,1.91,701.1
2019-03-21,"DELA",0.35934,0.00176469967381861,43076.11,0,498.75,0,20.2,3.89,806.75
2019-03-22,"DELA",0.35592,0.000151437541513294,43199.86,0,499.31,0,20.63,4.09,817.94
2019-03-23,"DELA",0.35777,0.000264494126318787,43323.62,0,523.21,0,23.04,3.3,773.73
2019-03-24,"DELA",0.36199,0.00284836159314547,43447.36,0,528.73,0,24.57,3.55,787.7
2019-03-25,"DELA",0.37748,0.00159701840353344,43571.05,5.08,349.48,0,24.59,9.27,1168.42
2019-03-26,"DELA",0.37561,0.000408252734847173,43694.67,0,377.31,0,19.65,9.16,1159.99
2019-03-27,"DELA",0.37534,0.000248920752900371,43818.21,0,508.49,0,22.19,4.55,845.06
2019-03-28,"DELA",0.38065,0.000487708224918396,43941.64,0,510.25,0,22.88,5.07,876.27
2019-03-29,"DELA",0.38947,0.000903979816462421,44064.93,0,514.56,0,25,6.27,952.2
2019-03-30,"DELA",0.40235,0.00145409374034631,44188.07,1.89,482.84,0,25.59,9.03,1150.1
2019-03-31,"DELA",0.40015,0.000850063727743094,44311.04,0,280.52,0,13.21,5.93,930.44
2019-04-01,"DELA",0.40097,0.000283389200174445,44433.8,0,488.74,0,18.46,2.53,732.47
2019-04-02,"DELA",0.40346,0.000487805705717568,44556.34,0,482.99,0,19.46,3.65,792.97
2019-04-03,"DELA",0.40969,0.000546450294993021,44678.64,0,511.24,0,22.07,3.69,795.65
2019-04-04,"DELA",0.42539,0.00113390588746714,44800.66,15.34,306.46,0,18.7,6.36,958.02
2019-04-05,"DELA",0.42171,0.000863218833607029,44922.39,0,360.89,0,22.72,11.93,1395.29
2019-04-06,"DELA",0.43533,0.00210387944831953,45043.81,41.07,250.71,0,24.27,14.46,1645.68
2019-04-07,"DELA",0.43009,0.00163332829148188,45164.88,9.92,281.29,0,27.92,16.35,1858.21
2019-04-08,"DELA",0.43243,0.000793410992140261,45285.58,11.77,225.52,0,26.02,17.33,1977.51
2019-04-09,"DELA",0.44269,0.00314849095022893,45405.9,25.08,254.68,0,26.1,16.15,1834.77
2019-04-10,"DELA",0.43543,0.000795042510992782,45525.79,0,483.97,0,29.57,12.47,1446.28
